Kind,Name,AvgCyclomatic,Cyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountLineCode,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountStmtDecl,CountStmtExe,CountSemicolon,CountStmt,SumCyclomatic,MaxCyclomatic,CountLine,CountDeclClass,CountLineComment,RatioCommentToCode,CountDeclFunction
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.FilteringPostingList,2,,12,1,9,1,54,11,16,19,12,18,17,28,10,4,76,,11,0.20,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.MergePostingList,2,,10,1,9,0,102,15,32,44,26,40,43,62,19,5,123,,6,0.06,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.MergePostingListTest,2,,17,2,15,0,246,44,82,138,63,99,87,126,33,5,292,,2,0.01,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.PackedLongsPostingList,1,,7,0,7,0,32,4,10,8,7,7,8,14,5,2,39,,3,0.09,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.PostingListRangeIterator,3,,16,2,13,2,88,19,26,43,20,37,37,52,16,5,131,,24,0.27,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.PostingsReader,2,,14,1,11,2,236,45,71,106,61,99,103,143,31,6,323,,43,0.18,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.PostingsTest,2,,24,3,20,1,287,55,81,166,76,159,160,202,23,5,353,,14,0.05,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.PostingsWriter,2,,11,1,9,1,179,33,45,89,45,85,90,121,32,7,279,,67,0.37,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.ScanningPostingsReader,1,,5,0,5,0,12,1,4,2,3,2,2,5,2,1,19,,6,0.50,
Public Class,org.apache.cassandra.index.sai.disk.v1.postings.VectorPostingList,2,,7,0,7,0,41,5,14,15,11,13,16,24,8,2,49,,3,0.07,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.IndexSegmentSearcherContext,1,,9,1,8,0,24,5,12,6,8,6,11,14,2,1,29,,0,0.00,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.LiteralIndexSegmentSearcher,2,,9,1,8,0,46,12,22,19,15,18,19,27,9,3,62,,4,0.09,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.LiteralIndexSegmentTermsReader,1,,11,1,10,0,100,19,30,42,24,41,44,61,3,1,131,,12,0.12,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.LiteralIndexSegmentTermsReader.TermQuery,2,,12,1,10,0,62,12,16,29,15,28,29,40,9,4,75,,1,0.02,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.NumericIndexSegmentSearcher,2,,11,1,11,0,60,9,20,29,13,20,18,28,9,3,72,,3,0.05,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.Segment,1,,9,1,6,2,58,15,19,22,15,22,25,36,11,3,93,,20,0.34,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.SegmentMetadata,1,,13,1,12,0,252,52,71,120,67,106,116,159,16,2,334,,30,0.12,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.SegmentRamBufferTest,1,,16,4,11,1,25,9,11,15,9,9,10,13,5,1,35,,1,0.04,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.SegmentTrieBuffer,1,,15,1,13,0,96,15,23,46,26,32,33,50,6,2,114,,3,0.03,
Public Class,org.apache.cassandra.index.sai.disk.v1.segment.VectorIndexSegmentSearcher,3,,18,1,15,2,237,39,70,136,63,129,108,161,45,14,306,,30,0.13,
Public Class,org.apache.cassandra.index.sai.disk.v1.trie.LiteralIndexWriter,1,,16,2,14,1,48,8,20,24,17,23,23,30,4,2,61,,5,0.10,
Public Class,org.apache.cassandra.index.sai.disk.v1.trie.TrieTermsDictionaryReader,2,,6,0,5,1,47,8,12,21,13,15,14,24,6,2,60,,5,0.11,
Public Class,org.apache.cassandra.index.sai.disk.v1.trie.TrieTermsDictionaryTest,1,,16,1,15,0,107,15,29,56,26,48,47,64,12,3,123,,1,0.01,
Public Class,org.apache.cassandra.index.sai.disk.v1.trie.TrieTermsDictionaryWriter,1,,8,0,5,2,39,8,13,13,11,13,16,23,6,1,65,,18,0.46,
Public Class,org.apache.cassandra.index.sai.disk.v1.trie.TrieTermsIterator,2,,8,1,7,0,40,10,10,18,8,16,14,24,9,3,50,,0,0.00,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.BitsUtil,3,,5,0,5,0,81,14,30,19,25,17,23,40,5,3,96,,1,0.01,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.CompactionVectorValues,1,,6,0,6,0,60,11,20,21,15,21,22,34,11,2,72,,1,0.02,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.ConcurrentVectorValues,1,,5,0,5,0,43,8,16,10,11,10,11,20,8,1,53,,2,0.05,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.DiskAnn,1,,11,1,10,0,116,18,36,52,31,45,46,66,11,2,138,,4,0.03,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.DiskBinarySearch,4,,29,1,17,11,20,1,4,12,4,10,8,13,4,4,32,,11,0.55,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.OnDiskOrdinalsMap,1,,9,0,8,0,117,16,31,52,29,44,48,67,7,3,141,,8,0.07,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.OnDiskOrdinalsMap.OrdinalsView,2,,15,1,12,3,28,4,9,14,7,10,10,15,5,2,37,,5,0.18,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.OnDiskOrdinalsMap.RowIdsView,3,,19,1,18,1,39,3,8,19,8,15,14,20,5,4,44,,2,0.05,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.RamEstimation,1,,28,3,20,12,23,3,10,17,9,2,8,10,1,1,31,,12,0.52,
Public Class,org.apache.cassandra.index.sai.disk.v1.vector.RandomAccessReaderAdapter,2,,23,2,16,5,65,10,17,34,15,30,29,39,10,4,96,,21,0.32,
Public Class,org.apache.cassandra.index.sai.functional.CompactionTest,3,,56,7,45,4,228,39,48,161,41,118,116,138,26,5,286,,21,0.09,
Public Class,org.apache.cassandra.index.sai.functional.DiskSpaceTest,2,,28,5,21,2,24,5,8,15,8,15,16,19,2,2,31,,2,0.08,
Public Class,org.apache.cassandra.index.sai.functional.DropTableTest,3,,19,3,16,0,51,10,14,30,16,27,24,36,8,4,62,,1,0.02,
Public Class,org.apache.cassandra.index.sai.functional.FailureTest,1,,30,8,20,2,62,27,15,47,12,44,44,48,6,1,96,,7,0.11,
Public Class,org.apache.cassandra.index.sai.functional.FlushingTest,2,,22,4,19,0,40,8,11,25,11,25,27,32,5,2,48,,0,0.00,
Public Class,org.apache.cassandra.index.sai.functional.GroupComponentsTest,1,,18,4,14,0,59,19,22,41,20,39,38,45,6,2,79,,1,0.02,
Public Class,org.apache.cassandra.index.sai.functional.NodeRestartTest,1,,29,6,19,3,100,35,30,72,19,57,57,63,6,1,153,,18,0.18,
Public Class,org.apache.cassandra.index.sai.functional.SnapshotTest,1,,33,5,21,7,87,23,17,68,13,66,68,73,6,1,136,,29,0.33,
Public Class,org.apache.cassandra.index.sai.iterators.AbstractKeyRangeIteratorTester,2,,7,0,6,1,90,14,20,35,18,30,25,46,23,6,111,,7,0.08,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeConcatIterator,2,,10,2,8,0,125,27,31,52,22,50,41,69,13,4,164,,12,0.10,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeConcatIteratorTest,1,,16,2,13,1,313,71,108,211,89,200,203,232,39,4,397,,13,0.04,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeIntersectionIterator,3,,15,1,9,5,235,50,53,116,47,103,85,143,31,8,363,,78,0.33,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeIntersectionIteratorTest,2,,24,5,19,1,262,79,54,199,49,198,200,225,24,6,359,,21,0.08,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeListIterator,2,,7,0,6,2,26,4,9,7,6,7,6,13,7,3,40,,10,0.38,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeOrderingIterator,3,,12,0,11,1,53,4,14,24,11,21,23,32,11,6,65,,8,0.15,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeUnionIterator,2,,12,1,10,1,144,24,33,59,27,55,46,79,21,10,178,,10,0.07,
Public Class,org.apache.cassandra.index.sai.iterators.KeyRangeUnionIteratorTest,2,,23,3,19,1,300,69,70,211,66,221,221,253,28,6,380,,11,0.04,
Public Class,org.apache.cassandra.index.sai.iterators.LongIterator,2,,6,0,6,0,60,13,17,24,16,23,20,37,16,4,73,,0,0.00,
Public Class,org.apache.cassandra.index.sai.memory.FilteringInMemoryKeyRangeIterator,2,,7,0,7,0,17,2,6,6,5,6,6,10,4,3,22,,3,0.18,
Public Class,org.apache.cassandra.index.sai.memory.InMemoryKeyRangeIterator,2,,10,1,8,2,56,10,18,23,14,22,21,33,14,4,75,,9,0.16,
Public Class,org.apache.cassandra.index.sai.memory.InMemoryKeyRangeIteratorTest,1,,9,2,7,0,10,2,4,3,3,3,3,5,2,1,12,,0,0.00,
Public Class,org.apache.cassandra.index.sai.memory.MemtableIndex,1,,5,0,5,0,64,13,21,20,18,20,21,35,14,2,77,,0,0.00,
Public Class,org.apache.cassandra.index.sai.memory.MemtableIndexManager,2,,11,1,10,0,119,26,32,54,32,46,38,65,26,5,148,,3,0.03,
Public Class,org.apache.cassandra.index.sai.memory.MemtableTermsIterator,1,,9,1,8,0,81,19,27,33,23,23,29,43,9,1,103,,3,0.04,
Public Class,org.apache.cassandra.index.sai.memory.PriorityInMemoryKeyRangeIteratorTest,1,,11,2,9,0,12,2,4,5,3,3,3,5,2,1,14,,0,0.00,
Public Class,org.apache.cassandra.index.sai.memory.TrieMemoryIndex,2,,15,1,13,2,252,44,66,119,56,92,88,129,30,5,329,,33,0.13,
Public Class,org.apache.cassandra.index.sai.memory.TrieMemoryIndexTest,4,,23,3,20,0,151,30,55,102,52,82,80,105,30,8,181,,0,0.00,
Public Class,org.apache.cassandra.index.sai.memory.VectorMemoryIndex,3,,15,1,12,2,246,47,92,123,68,108,96,147,43,10,315,,26,0.11,
Public Class,org.apache.cassandra.index.sai.memory.VectorMemoryIndexTest,2,,15,1,13,1,146,24,48,89,42,73,74,96,23,7,176,,7,0.05,
Public Class,org.apache.cassandra.index.sai.metrics.FinalSegmentFlushingFailureTest,1,,5,0,5,0,8,0,3,1,2,1,1,3,1,1,8,,0,0.00,
Public Class,org.apache.cassandra.index.sai.metrics.IndexGroupMetrics,1,,7,1,6,0,9,1,2,3,2,3,3,5,1,1,10,,0,0.00,
Public Class,org.apache.cassandra.index.sai.metrics.IndexGroupMetricsTest,1,,14,2,10,1,44,12,11,25,10,21,22,28,5,2,61,,5,0.11,
Public Class,org.apache.cassandra.index.sai.metrics.IndexMetrics,1,,19,1,18,0,30,4,11,15,11,15,24,26,1,1,34,,0,0.00,
Public Class,org.apache.cassandra.index.sai.metrics.IndexMetricsTest,1,,20,5,15,1,37,13,13,26,10,20,24,27,3,1,51,,1,0.03,
Public Class,org.apache.cassandra.index.sai.metrics.QueryMetricsTest,1,,22,5,16,0,56,20,20,41,16,34,40,44,4,1,77,,1,0.02,
Public Class,org.apache.cassandra.index.sai.metrics.StateMetricsTest,1,,16,3,13,0,46,14,20,31,16,24,30,34,4,1,61,,1,0.02,
Public Class,org.apache.cassandra.index.sai.metrics.TableQueryMetrics,2,,7,1,6,0,101,33,29,49,29,45,58,72,6,2,146,,12,0.12,
Public Class,org.apache.cassandra.index.sai.metrics.TableQueryMetrics.PerQueryMetrics,2,,17,4,13,0,66,21,17,35,17,32,39,47,7,4,99,,12,0.18,
Public Class,org.apache.cassandra.index.sai.metrics.TableStateMetrics,1,,15,0,15,0,19,1,3,11,4,7,8,11,1,1,20,,0,0.00,
Public Class,org.apache.cassandra.index.sai.metrics.TinySegmentFlushingFailureTest,1,,5,0,5,0,13,1,5,2,3,2,2,5,2,1,14,,0,0.00,
Public Class,org.apache.cassandra.index.sai.plan.ExpressionTest,1,,11,0,11,0,25,2,15,14,13,14,14,17,2,1,27,,0,0.00,
Public Class,org.apache.cassandra.index.sai.plan.FilterTree,3,,15,2,12,1,89,20,26,51,29,47,39,65,24,9,126,,17,0.19,
Public Class,org.apache.cassandra.index.sai.plan.Operation,5,,31,1,26,4,328,46,80,146,68,117,101,167,37,9,400,,26,0.08,
Public Class,org.apache.cassandra.index.sai.plan.OperationTest,1,,18,3,14,0,366,99,104,246,92,193,203,241,28,3,472,,10,0.03,
Public Class,org.apache.cassandra.index.sai.plan.QueryController,2,,17,1,13,3,268,42,75,149,67,108,104,147,53,11,383,,73,0.27,
Public Class,org.apache.cassandra.index.sai.plan.QueryReferencingTooManyIndexesException,1,,4,0,4,0,7,0,2,1,2,1,1,3,1,1,7,,0,0.00,
Public Class,org.apache.cassandra.index.sai.plan.QueryViewBuilder,2,,11,1,9,1,62,12,18,28,20,25,24,40,12,5,87,,13,0.21,
Public Class,org.apache.cassandra.index.sai.plan.StorageAttachedIndexQueryPlan,2,,13,1,10,2,99,18,37,39,23,32,32,53,21,9,137,,20,0.20,
Public Class,org.apache.cassandra.index.sai.plan.StorageAttachedIndexSearcher,2,,32,4,27,2,372,68,76,198,83,145,133,209,11,4,527,,87,0.23,
Public Class,org.apache.cassandra.index.sai.plan.VectorTopKProcessor,4,,23,3,17,3,93,22,28,55,29,52,44,66,21,7,138,,23,0.25,
Public Class,org.apache.cassandra.index.sai.postings.IntArrayPostingList,1,,7,0,7,0,54,9,16,18,12,15,15,26,10,3,63,,0,0.00,
Public Class,org.apache.cassandra.index.sai.postings.PeekablePostingList,2,,8,0,8,0,83,15,21,31,14,28,25,42,17,3,102,,4,0.05,
Public Class,org.apache.cassandra.index.sai.postings.PeekablePostingListTest,1,,13,0,13,0,42,2,10,27,7,27,27,31,3,1,44,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.AbstractPrimaryKeyTester,3,,14,0,14,0,120,15,33,98,21,32,31,40,8,3,135,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.AtomicRatio,1,,5,0,5,0,29,5,11,9,11,9,11,17,4,1,42,,8,0.28,
Public Class,org.apache.cassandra.index.sai.utils.Glove,5,,29,7,22,0,70,17,24,28,25,26,30,46,5,5,95,,8,0.11,
Public Class,org.apache.cassandra.index.sai.utils.InMemoryPartitionIterator,1,,5,0,5,0,73,15,30,13,19,13,17,32,4,1,88,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.InMemoryUnfilteredPartitionIterator,1,,5,0,5,0,88,18,36,16,22,16,20,38,5,1,106,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.IndexEntry,1,,5,0,5,0,14,2,5,3,5,3,5,8,2,1,16,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.IndexIdentifier,1,,9,0,6,3,36,5,13,12,10,11,13,21,7,3,59,,18,0.50,
Public Class,org.apache.cassandra.index.sai.utils.IndexInputLeakDetector,1,,7,0,7,0,24,3,9,8,8,8,7,13,4,2,27,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.IndexTermType,3,,13,1,9,3,517,100,106,287,88,233,184,308,150,16,801,,184,0.36,
Public Class,org.apache.cassandra.index.sai.utils.IndexTermTypeTest,2,,18,2,16,0,197,32,65,130,61,117,118,146,26,4,232,,3,0.02,
Public Class,org.apache.cassandra.index.sai.utils.NamedMemoryLimiterTest,1,,9,0,9,0,48,7,18,24,12,24,24,30,5,1,55,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.PartitionInfo,2,,7,0,7,0,45,8,15,19,11,15,18,26,8,3,55,,2,0.04,
Public Class,org.apache.cassandra.index.sai.utils.PrimaryKeyTest,4,,25,2,23,0,318,41,99,198,101,158,182,231,50,6,360,,1,0.00,
Public Class,org.apache.cassandra.index.sai.utils.PrimaryKeys,1,,5,0,4,1,32,7,12,9,10,8,9,16,7,2,48,,9,0.28,
Public Class,org.apache.cassandra.index.sai.utils.RangeUtil,1,,4,0,4,0,8,1,3,2,3,2,2,4,1,1,9,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.ResourceLeakDetector,1,,9,1,9,0,43,6,8,20,9,9,9,17,4,1,49,,0,0.00,
Public Class,org.apache.cassandra.index.sai.utils.SAIRandomizedTester,2,,7,0,7,0,128,22,36,58,33,47,46,73,28,4,159,,9,0.07,
Public Class,org.apache.cassandra.index.sai.view.IndexViewManager,4,,25,3,18,4,114,26,22,65,27,60,46,74,23,9,170,,30,0.26,
Public Class,org.apache.cassandra.index.sai.view.RangeTermTree,2,,8,1,8,0,72,18,26,27,23,22,28,40,4,3,94,,4,0.06,
Public Class,org.apache.cassandra.index.sai.view.View,1,,7,1,6,1,45,12,13,15,12,15,14,26,10,3,69,,12,0.27,
Public Class,org.apache.cassandra.index.sai.virtual.ColumnIndexesSystemView,2,,19,2,17,0,64,9,21,44,21,14,21,31,9,5,76,,3,0.05,
Public Class,org.apache.cassandra.index.sai.virtual.IndexesSystemViewTest,1,,23,4,17,3,70,15,17,52,9,30,30,34,4,2,97,,12,0.17,
Public Class,org.apache.cassandra.index.sai.virtual.SSTableIndexesSystemView,3,,34,4,31,0,78,10,26,60,28,16,27,38,8,5,91,,3,0.04,
Public Class,org.apache.cassandra.index.sai.virtual.SSTablesSystemViewTest,2,,26,3,21,3,125,20,44,89,33,60,57,69,10,3,161,,16,0.13,
Public Class,org.apache.cassandra.index.sai.virtual.SegmentsSystemView,2,,19,1,17,0,70,8,23,51,25,14,24,36,10,5,81,,3,0.04,
Public Class,org.apache.cassandra.index.sai.virtual.SegmentsSystemViewTest,4,,34,6,25,2,123,31,35,92,38,68,63,84,18,10,166,,12,0.10,
Public Class,org.apache.cassandra.index.sai.virtual.StorageAttachedIndexTables,1,,4,0,4,0,11,1,3,3,3,1,1,4,2,1,12,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.SASICQLTest,4,,32,3,26,2,266,43,45,160,49,147,124,172,38,6,327,,18,0.07,
Public Class,org.apache.cassandra.index.sasi.SASIIndex,2,,9,1,8,0,228,53,57,104,57,83,73,128,42,9,290,,10,0.04,
Public Class,org.apache.cassandra.index.sasi.SASIIndexGroup,1,,5,0,5,0,12,1,4,2,3,2,2,5,2,1,13,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.SASIIndexTest,2,,33,6,26,1,2095,589,400,1554,326,1292,1271,1438,139,11,2748,,68,0.03,
Public Class,org.apache.cassandra.index.sasi.SSTableIndex,1,,6,0,5,0,130,26,33,48,33,44,42,72,23,4,156,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.Term,2,,6,0,5,0,44,10,17,17,17,15,18,26,13,4,54,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.TermIterator,2,,20,2,17,1,137,28,26,74,25,60,52,73,18,6,170,,5,0.04,
Public Class,org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzer,1,,8,1,7,0,60,14,22,25,18,21,24,34,7,1,76,,2,0.03,
Public Class,org.apache.cassandra.index.sasi.analyzer.DelimiterAnalyzerTest,2,,20,3,17,0,222,57,70,154,50,109,99,126,27,3,279,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.analyzer.DelimiterTokenizingOptions,2,,10,1,9,0,40,8,11,15,12,12,12,22,6,4,50,,2,0.05,
Public Class,org.apache.cassandra.index.sasi.analyzer.NoOpAnalyzer,1,,6,0,6,0,28,4,8,10,7,9,10,16,5,2,36,,4,0.14,
Public Class,org.apache.cassandra.index.sasi.analyzer.NonTokenizingAnalyzer,2,,11,1,10,0,86,15,21,45,18,39,36,53,16,6,106,,5,0.06,
Public Class,org.apache.cassandra.index.sasi.analyzer.NonTokenizingAnalyzerTest,2,,14,1,13,0,42,5,20,27,17,23,25,31,5,2,50,,3,0.07,
Public Class,org.apache.cassandra.index.sasi.analyzer.NonTokenizingOptions,2,,8,0,8,0,104,17,29,46,30,33,39,58,12,5,121,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.analyzer.StandardAnalyzer,2,,9,1,9,0,150,29,47,63,34,60,54,85,25,5,179,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.analyzer.StandardAnalyzerTest,2,,18,3,16,0,159,37,70,112,48,97,86,109,21,3,196,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.analyzer.StandardTokenizerOptions,1,,6,0,6,0,206,33,60,86,61,68,86,122,24,7,251,,12,0.06,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.BasicResultFilters,0,,0,0,0,0,43,9,14,8,14,8,10,21,0,0,55,,3,0.07,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.FilterPipelineBuilder,1,,5,0,5,0,24,4,7,7,7,7,9,14,4,1,32,,4,0.17,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.FilterPipelineExecutor,4,,22,0,22,0,26,1,6,14,6,9,9,14,4,4,31,,4,0.15,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.StemmerFactory,4,,21,1,20,0,61,4,10,40,9,33,30,37,4,4,69,,4,0.07,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.StemmingFilters,0,,0,0,0,0,18,2,5,5,5,5,5,10,0,0,23,,3,0.17,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.StopWordFactory,4,,19,1,18,1,49,5,15,29,12,20,17,25,8,4,58,,4,0.08,
Public Class,org.apache.cassandra.index.sasi.analyzer.filter.StopWordFilters,0,,0,0,0,0,15,2,5,3,5,2,3,7,0,0,20,,3,0.20,
Public Class,org.apache.cassandra.index.sasi.conf.ColumnIndex,2,,6,0,6,1,157,38,44,64,43,55,58,92,39,8,206,,16,0.10,
Public Class,org.apache.cassandra.index.sasi.conf.DataTracker,3,,20,2,16,2,117,25,27,72,32,60,50,79,25,8,156,,14,0.12,
Public Class,org.apache.cassandra.index.sasi.conf.IndexMode,4,,22,2,20,0,141,20,33,77,31,51,54,75,25,12,163,,3,0.02,
Public Class,org.apache.cassandra.index.sasi.conf.IndexModeTest,1,,11,1,10,0,155,29,58,92,41,89,89,105,15,1,184,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.conf.view.PrefixTermTree,2,,10,1,9,0,115,28,37,48,35,45,47,74,3,2,159,,16,0.14,
Public Class,org.apache.cassandra.index.sasi.conf.view.RangeTermTree,2,,7,0,6,0,56,13,19,18,19,13,20,31,5,3,73,,4,0.07,
Public Class,org.apache.cassandra.index.sasi.conf.view.View,2,,11,1,9,1,75,16,26,32,23,28,31,45,10,5,98,,7,0.09,
Public Class,org.apache.cassandra.index.sasi.disk.Descriptor,1,,4,0,4,0,24,5,11,7,11,4,9,14,1,1,32,,3,0.13,
Public Class,org.apache.cassandra.index.sasi.disk.DynamicTokenTreeBuilder,2,,13,1,12,0,133,26,30,70,35,63,54,88,21,7,160,,1,0.01,
Public Class,org.apache.cassandra.index.sasi.disk.OnDiskIndex,3,,14,2,11,1,563,154,158,276,164,235,246,356,63,14,760,,44,0.08,
Public Class,org.apache.cassandra.index.sasi.disk.OnDiskIndex.DataTerm,2,,8,1,7,0,39,12,13,18,14,19,19,27,8,2,51,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.disk.OnDiskIndexBuilder,3,,16,2,12,2,472,127,117,222,118,198,206,300,31,6,626,,31,0.07,
Public Class,org.apache.cassandra.index.sasi.disk.OnDiskIndexTest,3,,26,5,20,1,652,199,182,471,189,459,428,535,87,9,871,,26,0.04,
Public Class,org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriter,1,,8,1,7,0,259,60,72,133,61,104,106,152,20,3,322,,4,0.02,
Public Class,org.apache.cassandra.index.sasi.disk.PerSSTableIndexWriterTest,5,,47,10,36,2,147,43,49,107,57,94,90,118,21,11,196,,6,0.04,
Public Class,org.apache.cassandra.index.sasi.disk.StaticTokenTreeBuilder,2,,12,1,10,1,156,32,42,73,42,67,66,98,16,6,219,,33,0.21,
Public Class,org.apache.cassandra.index.sasi.disk.TokenTree,3,,16,2,13,1,371,93,95,190,104,160,168,243,23,6,481,,24,0.06,
Public Class,org.apache.cassandra.index.sasi.disk.TokenTree.TokenTreeIterator,2,,9,1,8,1,106,25,22,47,23,45,47,68,20,3,137,,10,0.09,
Public Class,org.apache.cassandra.index.sasi.disk.TokenTreeTest,1,,14,2,12,0,495,121,168,250,148,269,256,347,49,4,625,,9,0.02,
Public Class,org.apache.cassandra.index.sasi.exceptions.TimeQuotaExceededException,1,,3,0,3,0,6,0,2,1,2,1,1,3,1,1,6,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.memory.IndexMemtable,2,,10,1,9,0,33,6,8,16,8,12,10,17,7,4,39,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.memory.KeyRangeIterator,2,,6,0,5,0,76,17,19,28,21,25,23,44,7,3,94,,1,0.01,
Public Class,org.apache.cassandra.index.sasi.memory.SkipListMemIndex,4,,20,3,17,0,56,12,14,28,15,23,23,35,12,8,68,,2,0.04,
Public Class,org.apache.cassandra.index.sasi.memory.TrieMemIndex,2,,16,2,13,0,183,46,47,88,48,67,69,103,7,3,236,,7,0.04,
Public Class,org.apache.cassandra.index.sasi.plan.Expression,3,,14,1,12,1,308,63,52,187,50,129,113,170,66,16,383,,12,0.04,
Public Class,org.apache.cassandra.index.sasi.plan.ExpressionTest,1,,10,0,10,0,23,2,13,12,11,12,12,15,2,1,25,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.plan.Operation,6,,38,4,21,14,268,62,60,156,54,121,111,161,48,13,463,,134,0.50,
Public Class,org.apache.cassandra.index.sasi.plan.OperationTest,1,,34,7,26,2,499,142,94,369,78,273,277,311,26,6,668,,28,0.06,
Public Class,org.apache.cassandra.index.sasi.plan.QueryController,2,,12,1,10,1,157,34,40,85,41,70,59,96,35,8,205,,14,0.09,
Public Class,org.apache.cassandra.index.sasi.plan.SASIIndexQueryPlan,2,,7,0,6,0,22,3,6,6,5,6,4,11,5,3,25,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.plan.SASIIndexSearcher,1,,10,0,7,2,116,22,30,53,27,45,42,66,5,2,147,,9,0.08,
Public Class,org.apache.cassandra.index.sasi.sa.ByteTerm,1,,4,0,4,0,23,4,6,5,6,5,5,11,5,1,27,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.sa.CharTerm,1,,4,0,4,0,23,4,6,5,6,5,5,11,5,1,27,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.sa.IndexedTerm,1,,4,0,4,0,18,3,6,4,6,4,6,10,3,1,21,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.sa.IntegralSA,1,,4,0,4,0,45,10,11,14,12,12,12,23,3,1,55,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.sa.SuffixSA,1,,4,0,4,0,103,23,28,50,29,42,44,64,3,1,128,,2,0.02,
Public Class,org.apache.cassandra.index.sasi.utils.CombinedTerm,1,,6,1,5,0,46,12,14,17,14,16,18,28,9,2,58,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.utils.CombinedTermIterator,2,,9,1,8,0,49,10,15,21,16,20,23,32,10,5,59,,1,0.02,
Public Class,org.apache.cassandra.index.sasi.utils.LongIterator,2,,8,0,8,0,71,12,22,24,19,23,20,40,14,4,84,,1,0.01,
Public Class,org.apache.cassandra.index.sasi.utils.LongIteratorTest,1,,13,3,11,0,24,6,7,15,5,15,15,18,2,1,30,,0,0.00,
Public Class,org.apache.cassandra.index.sasi.utils.MappedBuffer,1,,7,0,6,0,173,38,45,77,46,73,69,107,36,3,219,,8,0.05,
